account_name,taxonomy_account_name,account_code,parent_account_code,values
เงินสด,เงินสด,100100,109999,"['921,314,538', '920,589,958']"
รายการระหว่างธนาคารและตลาดเงินสุทธิ,รายการระหว่างธนาคารและตลาดเงินสุทธิ,100200,109999,"['15,482,716,276', '15,291,169,357']"
สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,100690,100600,"['24,050,806,560', '24,050,806,560']"
สินทรัพย์ตราสารอนุพันธ์ทางการเงิน,สินทรัพย์ตราสารอนุพันธ์ทางการเงิน,103000,109999,"['79,393,020,584', '79,393,020,584']"
เงินลงทุนสุทธิ,เงินลงทุนสุทธิ,101600,109999,"['106,021,533,140', '106,019,533,140']"
เงินลงทุนในบริษัทย่อยสุทธิ,เงินลงทุนในบริษัทย่อยสุทธิ,102710,102700,"['-', '2,904,440,639']"
เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับสุทธิ,เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับสุทธิ,102000,109999,"['216,912,461,503', '211,601,322,522']"
ทรัพย์สินรอการขายสุทธิ,ทรัพย์สินรอการขายสุทธิ,103500,109999,"['1,021,109,605', '807,164,396']"
ที่ดินอาคารและอุปกรณ์สุทธิ,ที่ดินอาคารและอุปกรณ์สุทธิ,103800,109999,"['3,659,194,755', '3,582,620,444']"
สินทรัพย์สิทธิการใช้สุทธิ,สินทรัพย์สิทธิการใช้สุทธิ,103900,109999,"['168,140,213', '129,445,680']"
สินทรัพย์ไม่มีตัวตนสุทธิ,สินทรัพย์ไม่มีตัวตนสุทธิ,104000,109999,"['959,894,506', '917,980,077']"
สินทรัพย์ภาษีเงินได้รอตัดบัญชี,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,104400,109999,"['2,250,167,482', '1,665,262,876']"
เงินวางหลักประกันของตราสารอนุพันธ์,เงินวางหลักประกันของตราสารอนุพันธ์,104600,109999,"['18,122,985,100', '18,122,985,100']"
ด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนและเงินลงทุน,ด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนและเงินลงทุน,109900,109999,"['8,642,588,904', '8,642,588,904']"
สินทรัพย์อื่นสุทธิ,สินทรัพย์อื่นสุทธิ,109900,109999,"['1,949,769,076', '1,488,916,399']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,,"['479,555,702,242', '475,537,846,636']"
เงินรับฝาก,เงินรับฝาก,200100,209999,"['212,146,455,959', '212,962,057,715']"
รายการระหว่างธนาคารและตลาดเงิน,รายการระหว่างธนาคารและตลาดเงิน,200200,209999,"['51,056,383,446', '51,056,383,446']"
หนี้สินจ่ายคืนเมื่อทวงถาม,หนี้สินจ่ายคืนเมื่อทวงถาม,200300,209999,"['480,820,843', '480,820,843']"
หนี้สินทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,หนี้สินทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,200490,200400,"['15,336,305,912', '15,336,305,912']"
หนี้สินตราสารอนุพันธ์ทางการเงิน,หนี้สินตราสารอนุพันธ์ทางการเงิน,202100,209999,"['70,740,057,399', '70,740,057,399']"
ตราสารหนี้ที่ออกและเงินกู้ยืม,ตราสารหนี้ที่ออกและเงินกู้ยืม,202090,202000,"['37,671,004,742', '37,671,004,742']"
หนี้สินตามสัญญาเช่า,หนี้สินตามสัญญาเช่า,202400,209999,"['172,320,966', '132,849,187']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,202800,209999,"['2,452,664,531', '2,295,518,821']"
เงินรับหลักประกันของตราสารอนุพันธ์,เงินรับหลักประกันของตราสารอนุพันธ์,209900,209999,"['32,819,981,443', '32,819,981,443']"
ด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนและเงินลงทุน,ด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนและเงินลงทุน,209900,209999,"['8,738,036,211', '8,738,036,211']"
หนี้สินอื่น,หนี้สินอื่น,209900,209999,"['3,749,059,057', '3,046,383,792']"
รวมหนี้สิน,รวมหนี้สิน,209999,309999,"['435,363,090,509', '435,279,399,511']"
หุ้นสามัญ{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,310120,310100,"['17,411,130,874', '17,411,130,874']"
หุ้นสามัญ{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,310220,310200,"['17,411,130,874', '17,411,130,874']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,310400,"['10,145,965,854', '10,145,965,854']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,319900,"['82,964,360', '109,180,703']"
ส่วนเกินจากการเปลี่ยนแปลงส่วนได้เสียของธนาคารในบริษัทย่อย,ส่วนเกินจากการเปลี่ยนแปลงส่วนได้เสียของธนาคารในบริษัทย่อย,319921,319910,"['(42,753,751)', '-']"
จัดสรรแล้ว-สำรองตามกฎหมาย,จัดสรรแล้ว-สำรองตามกฎหมาย,310611,310610,"['607,901,000', '607,901,000']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,310600,"['15,987,403,396', '11,984,268,694']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,309999,"['44,192,611,733', '40,258,447,125']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,,"['479,555,702,242', '475,537,846,636']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,400599,"['3,030,165,385', '2,329,732,415']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,400599,"['(676,664,833)', '(676,484,765)']"
รายได้ดอกเบี้ยสุทธิ,รายได้ดอกเบี้ยสุทธิ,400599,409994,"['2,353,500,552', '1,653,247,650']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,400699,"['583,674,265', '291,818,674']"
ค่าใช้จ่ายค่าธรรมเนียมและบริการ,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,400699,"['(117,710,251)', '(68,472,754)']"
กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,431390,431300,"['1,195,560,418', '1,195,560,418']"
(ขาดทุน)กำไรสุทธิจากเงินลงทุน,กำไร (ขาดทุน) สุทธิจากเงินลงทุน,431400,409994,"['(779,955,231)', '(779,955,231)']"
รายได้จากการดำเนินงานอื่นๆ,รายได้จากการดำเนินงานอื่นๆ,410200,409994,"['386,523,838', '296,949,349']"
ค่าใช้จ่ายเกี่ยวกับพนักงาน,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,429800,"['1,149,021,046', '962,992,118']"
ค่าตอบแทนกรรมการ,ค่าตอบแทนกรรมการ,422600,429800,"['4,794,000', '4,730,000']"
ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,429820,429800,"['230,929,132', '185,918,892']"
ค่าภาษีอากร,ค่าภาษีอากร,429830,429800,"['75,426,492', '74,905,131']"
อื่นๆ,อื่นๆ,429890,429800,"['504,654,397', '293,273,284']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,409994,"['345,122,937', '122,916,216']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,409994,409995,"['1,311,645,587', '944,412,465']"
ภาษีเงินได้,ภาษีเงินได้,439800,409995,"['(257,181,183)', '(184,096,079)']"
กำไรสุทธิสำหรับงวด,กำไรสุทธิสำหรับงวด,409996,,"['1,054,464,404', '760,316,386']"
